AWND,WSF2,WSF5
22.360000000000003,31.974800000000005,40.0244
16.9936,31.080400000000004,38.906400000000005
11.4036,25.043200000000002,35.1052
15.2048,31.080400000000004,42.931200000000004
16.9936,29.962400000000002,35.9996
17.888,44.0492,61.042800000000014
11.850800000000001,25.937600000000003,31.974800000000005
9.1676,36.894000000000005,44.9436
12.968800000000002,25.043200000000002,31.974800000000005
16.099200000000003,27.95,38.906400000000005
22.5836,35.1052,46.956
19.676800000000004,33.092800000000004,42.931200000000004
9.6148,19.9004,23.9252
17.217200000000002,29.068,38.01200000000001
18.5588,33.092800000000004,40.918800000000005
10.732800000000001,19.9004,25.937600000000003
10.2856,23.030800000000003,29.962400000000002
15.428400000000002,33.092800000000004,38.906400000000005
14.981200000000001,31.974800000000005,40.918800000000005
11.4036,27.95,33.092800000000004
7.8260000000000005,18.111600000000003,23.030800000000003
10.9564,44.9436,59.03040000000001
12.298000000000002,35.1052,46.061600000000006
15.428400000000002,27.95,40.918800000000005
13.416000000000002,25.043200000000002,33.092800000000004
16.770000000000003,29.068,35.9996
14.534,25.937600000000003,35.1052
11.180000000000001,23.9252,36.894000000000005
6.9316,23.030800000000003,25.937600000000003
12.0744,25.043200000000002,31.080400000000004
11.6272,25.043200000000002,31.080400000000004
6.260800000000001,12.968800000000002,16.099200000000003
4.695600000000001,10.062000000000001,16.9936
5.8136,14.086800000000002,18.111600000000003
9.1676,21.018400000000003,23.9252
10.9564,21.9128,35.1052
13.8632,25.043200000000002,31.974800000000005
12.968800000000002,23.030800000000003,29.068
10.732800000000001,21.018400000000003,29.068
7.155200000000001,14.981200000000001,21.018400000000003
7.8260000000000005,21.018400000000003,25.043200000000002
6.9316,19.9004,25.043200000000002
10.509200000000002,19.9004,25.937600000000003
9.6148,18.111600000000003,25.043200000000002
10.062000000000001,19.9004,25.937600000000003
16.546400000000002,29.068,38.01200000000001
11.4036,48.9684,59.924800000000005
9.6148,16.9936,21.9128
7.155200000000001,16.9936,23.030800000000003
11.4036,23.9252,35.9996
13.416000000000002,23.030800000000003,29.962400000000002
11.6272,23.9252,35.9996
7.6024,23.030800000000003,27.95
7.378800000000001,14.981200000000001,18.111600000000003
12.298000000000002,19.9004,23.9252
11.4036,55.0056,71.9992
14.310400000000001,31.080400000000004,35.9996
8.720400000000001,16.9936,23.9252
10.9564,19.9004,31.974800000000005
10.509200000000002,33.092800000000004,42.931200000000004
6.708000000000001,19.9004,23.9252
12.0744,19.9004,23.9252
8.273200000000001,14.981200000000001,21.018400000000003
15.875600000000002,29.068,36.894000000000005
12.298000000000002,25.043200000000002,31.974800000000005
8.273200000000001,18.111600000000003,23.9252
11.180000000000001,23.030800000000003,25.937600000000003
8.4968,23.030800000000003,27.95
16.099200000000003,27.95,35.1052
8.4968,16.099200000000003,21.018400000000003
14.086800000000002,35.1052,59.03040000000001
9.6148,18.111600000000003,25.043200000000002
10.2856,21.018400000000003,31.080400000000004
8.720400000000001,21.018400000000003,31.974800000000005
14.534,25.043200000000002,33.092800000000004
16.9936,27.95,38.01200000000001
10.9564,25.043200000000002,33.092800000000004
6.0372,16.099200000000003,21.9128
6.0372,14.086800000000002,16.9936
8.4968,16.099200000000003,21.9128
10.2856,19.9004,23.9252
9.6148,19.9004,23.9252
8.4968,16.099200000000003,23.030800000000003
6.708000000000001,21.018400000000003,23.9252
8.4968,19.9004,27.95
12.0744,23.030800000000003,31.080400000000004
10.2856,25.043200000000002,31.080400000000004
6.708000000000001,18.111600000000003,25.043200000000002
8.720400000000001,21.018400000000003,25.043200000000002
9.838400000000002,21.018400000000003,29.962400000000002
15.428400000000002,38.01200000000001,46.061600000000006
5.8136,14.981200000000001,23.030800000000003
9.838400000000002,16.9936,21.9128
14.981200000000001,27.95,36.894000000000005
19.006000000000004,31.974800000000005,42.931200000000004
20.5712,31.974800000000005,40.0244
15.2048,23.030800000000003,29.068
7.378800000000001,14.981200000000001,21.9128
4.2484,10.062000000000001,14.086800000000002
7.8260000000000005,16.099200000000003,19.9004
14.310400000000001,27.95,31.974800000000005
9.391200000000001,21.018400000000003,29.962400000000002
10.062000000000001,25.043200000000002,31.974800000000005
7.8260000000000005,14.981200000000001,18.111600000000003
7.155200000000001,14.981200000000001,19.9004
12.968800000000002,23.9252,31.080400000000004
10.9564,23.9252,29.962400000000002
7.155200000000001,16.099200000000003,18.111600000000003
12.521600000000001,23.030800000000003,27.95
12.521600000000001,44.0492,48.9684
7.6024,25.043200000000002,31.080400000000004
6.708000000000001,16.9936,21.018400000000003
5.1428,12.0744,14.086800000000002
2.9068,31.080400000000004,36.894000000000005
15.428400000000002,31.974800000000005,38.906400000000005
8.944,16.099200000000003,21.018400000000003
12.7452,35.9996,44.9436
17.217200000000002,35.9996,44.9436
13.192400000000001,21.018400000000003,25.937600000000003
7.6024,16.099200000000003,18.111600000000003
8.273200000000001,21.018400000000003,25.043200000000002
10.2856,23.030800000000003,29.962400000000002
14.086800000000002,35.1052,40.0244
10.2856,23.030800000000003,31.080400000000004
12.968800000000002,25.937600000000003,33.092800000000004
11.180000000000001,25.043200000000002,31.974800000000005
12.7452,38.01200000000001,46.956
12.298000000000002,25.043200000000002,31.080400000000004
7.378800000000001,14.086800000000002,16.9936
7.378800000000001,18.111600000000003,21.9128
18.782400000000003,38.906400000000005,48.074000000000005
19.676800000000004,40.918800000000005,52.9932
10.509200000000002,21.018400000000003,25.043200000000002
6.484400000000001,14.981200000000001,19.9004
5.8136,14.086800000000002,16.9936
8.720400000000001,18.111600000000003,21.9128
9.1676,21.9128,27.95
12.298000000000002,31.080400000000004,38.01200000000001
19.2296,38.01200000000001,44.9436
10.509200000000002,18.111600000000003,21.9128
9.1676,21.9128,29.962400000000002
8.4968,21.018400000000003,29.068
8.4968,14.981200000000001,16.9936
11.6272,23.9252,29.068
8.4968,16.9936,33.092800000000004
8.4968,16.9936,21.9128
14.534,36.894000000000005,42.931200000000004
7.155200000000001,12.0744,14.086800000000002
7.8260000000000005,16.9936,21.018400000000003
10.732800000000001,21.9128,25.937600000000003
9.391200000000001,25.043200000000002,29.962400000000002
10.509200000000002,18.111600000000003,25.043200000000002
7.378800000000001,16.099200000000003,23.030800000000003
12.298000000000002,27.95,38.01200000000001
24.1488,46.061600000000006,59.03040000000001
13.639600000000002,29.068,35.1052
5.590000000000001,12.968800000000002,16.099200000000003
11.4036,27.95,35.9996
9.391200000000001,16.099200000000003,18.111600000000003
11.180000000000001,23.9252,29.068
10.2856,23.030800000000003,29.962400000000002
14.757600000000002,25.043200000000002,31.974800000000005
11.180000000000001,23.030800000000003,29.962400000000002
8.720400000000001,21.018400000000003,25.937600000000003
8.273200000000001,16.9936,21.9128
15.875600000000002,35.1052,42.931200000000004
17.6644,38.01200000000001,44.9436
8.720400000000001,16.099200000000003,19.9004
9.391200000000001,18.111600000000003,21.018400000000003
12.0744,19.9004,23.030800000000003
12.968800000000002,25.043200000000002,29.068
10.509200000000002,23.030800000000003,27.95
5.1428,12.968800000000002,19.9004
5.3664000000000005,12.0744,14.086800000000002
8.049600000000002,16.099200000000003,21.018400000000003
8.273200000000001,23.9252,29.068
8.944,21.018400000000003,25.937600000000003
15.2048,36.894000000000005,46.061600000000006
7.6024,12.968800000000002,14.981200000000001
14.310400000000001,31.080400000000004,38.906400000000005
14.310400000000001,35.1052,40.0244
4.919200000000001,14.981200000000001,18.111600000000003
7.6024,19.9004,25.043200000000002
20.347600000000003,35.1052,40.0244
8.4968,21.018400000000003,23.9252
8.049600000000002,14.086800000000002,16.9936
11.850800000000001,21.9128,25.043200000000002
7.155200000000001,14.981200000000001,19.9004
12.521600000000001,31.974800000000005,44.0492
9.391200000000001,25.043200000000002,31.974800000000005
8.944,18.111600000000003,23.030800000000003
10.2856,21.9128,25.937600000000003
9.838400000000002,19.9004,23.030800000000003
19.9004,48.074000000000005,59.924800000000005
13.192400000000001,33.092800000000004,42.931200000000004
6.484400000000001,12.968800000000002,14.981200000000001
8.049600000000002,14.981200000000001,16.9936
6.484400000000001,12.968800000000002,16.9936
13.8632,27.95,33.092800000000004
21.018400000000003,35.1052,40.918800000000005
10.9564,25.043200000000002,31.080400000000004
11.850800000000001,21.9128,31.080400000000004
11.180000000000001,19.9004,23.030800000000003
9.838400000000002,16.9936,21.9128
13.416000000000002,23.030800000000003,29.962400000000002
14.534,23.030800000000003,25.937600000000003
6.9316,14.086800000000002,16.099200000000003
9.6148,16.099200000000003,19.9004
8.273200000000001,14.086800000000002,14.981200000000001
7.8260000000000005,18.111600000000003,23.030800000000003
11.180000000000001,23.9252,27.95
10.509200000000002,19.9004,23.9252
10.509200000000002,21.9128,25.043200000000002
9.391200000000001,19.9004,23.030800000000003
6.708000000000001,12.968800000000002,14.086800000000002
9.1676,19.9004,25.043200000000002
17.440800000000003,46.956,59.924800000000005
13.416000000000002,21.9128,27.95
6.0372,19.9004,23.030800000000003
7.6024,14.086800000000002,18.111600000000003
5.8136,12.0744,14.981200000000001
11.6272,21.9128,25.937600000000003
8.049600000000002,12.968800000000002,16.099200000000003
10.732800000000001,16.9936,21.018400000000003
11.6272,25.937600000000003,31.974800000000005
9.391200000000001,25.937600000000003,31.080400000000004
8.944,21.9128,27.95
6.260800000000001,16.099200000000003,18.111600000000003
9.838400000000002,23.9252,29.962400000000002
7.6024,19.9004,25.043200000000002
6.9316,14.086800000000002,16.099200000000003
12.298000000000002,21.9128,27.95
10.509200000000002,25.043200000000002,31.080400000000004
15.2048,38.906400000000005,48.074000000000005
17.888,29.962400000000002,35.9996
13.8632,21.9128,25.937600000000003
10.509200000000002,21.9128,25.937600000000003
9.1676,23.030800000000003,25.937600000000003
8.4968,16.9936,21.9128
9.1676,25.043200000000002,31.080400000000004
8.944,23.030800000000003,29.068
8.4968,19.9004,23.030800000000003
10.9564,25.043200000000002,31.080400000000004
15.652000000000001,33.092800000000004,40.0244
14.981200000000001,31.080400000000004,36.894000000000005
20.794800000000002,35.1052,44.0492
21.9128,40.918800000000005,52.098800000000004
8.049600000000002,18.111600000000003,21.9128
5.3664000000000005,12.968800000000002,16.099200000000003
8.720400000000001,16.9936,23.9252
12.298000000000002,31.080400000000004,35.9996
7.378800000000001,29.068,31.974800000000005
9.391200000000001,23.9252,35.9996
9.6148,21.018400000000003,25.043200000000002
21.018400000000003,35.9996,46.061600000000006
14.086800000000002,25.043200000000002,31.974800000000005
24.8196,33.092800000000004,40.0244
17.440800000000003,25.937600000000003,29.962400000000002
6.708000000000001,16.9936,19.9004
9.391200000000001,16.9936,19.9004
13.416000000000002,29.962400000000002,35.1052
25.4904,38.01200000000001,42.931200000000004
10.062000000000001,16.099200000000003,18.111600000000003
14.757600000000002,36.894000000000005,42.931200000000004
10.2856,16.9936,21.9128
11.4036,23.9252,29.068
7.6024,16.099200000000003,19.9004
6.484400000000001,14.086800000000002,14.981200000000001
17.440800000000003,29.962400000000002,46.061600000000006
12.0744,21.018400000000003,25.937600000000003
19.006000000000004,33.092800000000004,42.931200000000004
10.509200000000002,19.9004,25.937600000000003
16.546400000000002,33.092800000000004,38.906400000000005
23.9252,36.894000000000005,44.9436
27.279200000000003,44.9436,55.0056
8.944,16.9936,21.9128
10.732800000000001,21.9128,29.068
9.6148,25.937600000000003,31.974800000000005
7.8260000000000005,16.9936,23.9252
8.049600000000002,19.9004,23.030800000000003
19.2296,33.092800000000004,40.0244
11.6272,29.962400000000002,35.9996
9.838400000000002,23.9252,29.962400000000002
13.192400000000001,27.95,31.974800000000005
15.2048,23.9252,29.962400000000002
12.7452,25.043200000000002,33.092800000000004
8.4968,21.9128,25.937600000000003
18.5588,31.080400000000004,36.894000000000005
13.639600000000002,29.962400000000002,35.9996
14.981200000000001,25.937600000000003,33.092800000000004
14.757600000000002,31.080400000000004,36.894000000000005
12.0744,21.9128,27.95
8.720400000000001,14.981200000000001,19.9004
10.062000000000001,21.018400000000003,29.068
12.7452,33.092800000000004,40.918800000000005
8.049600000000002,25.043200000000002,31.080400000000004
17.217200000000002,31.974800000000005,44.0492
6.484400000000001,12.968800000000002,14.981200000000001
7.155200000000001,16.099200000000003,21.018400000000003
7.155200000000001,14.086800000000002,16.099200000000003
20.794800000000002,38.906400000000005,48.9684
12.968800000000002,31.080400000000004,38.01200000000001
9.838400000000002,23.030800000000003,29.068
14.086800000000002,31.080400000000004,40.918800000000005
29.068,40.918800000000005,48.074000000000005
22.8072,33.092800000000004,42.931200000000004
11.4036,29.068,38.01200000000001
7.8260000000000005,29.068,35.1052
19.9004,38.01200000000001,48.074000000000005
17.440800000000003,35.9996,46.061600000000006
14.310400000000001,27.95,35.9996
17.888,25.043200000000002,31.080400000000004
19.676800000000004,35.1052,44.0492
21.9128,35.1052,40.918800000000005
11.850800000000001,25.043200000000002,33.092800000000004
13.192400000000001,29.068,40.918800000000005
8.4968,16.099200000000003,21.9128
22.360000000000003,44.0492,52.098800000000004
17.440800000000003,35.1052,42.931200000000004
8.4968,18.111600000000003,25.043200000000002
19.676800000000004,40.0244,52.9932
5.8136,21.018400000000003,25.043200000000002
6.0372,16.9936,23.9252
8.273200000000001,16.099200000000003,23.030800000000003
7.155200000000001,16.099200000000003,19.9004
11.850800000000001,23.9252,31.080400000000004
27.5028,40.918800000000005,53.887600000000006
19.9004,29.962400000000002,40.0244
10.509200000000002,25.043200000000002,29.962400000000002
16.9936,29.962400000000002,38.01200000000001
9.6148,18.111600000000003,23.9252
8.944,19.9004,27.95
16.3228,29.068,36.894000000000005
11.850800000000001,52.9932,65.96200000000002
12.298000000000002,21.9128,27.95
9.391200000000001,21.9128,25.937600000000003
12.7452,29.962400000000002,35.9996
9.391200000000001,23.9252,31.974800000000005
8.049600000000002,18.111600000000003,23.030800000000003
14.981200000000001,29.962400000000002,40.0244
11.850800000000001,25.043200000000002,35.1052
10.9564,21.018400000000003,25.937600000000003
14.981200000000001,29.068,38.01200000000001
15.875600000000002,38.906400000000005,48.9684
12.968800000000002,35.9996,42.931200000000004
11.4036,25.043200000000002,31.974800000000005
14.757600000000002,31.974800000000005,40.0244
6.708000000000001,14.981200000000001,19.9004
17.440800000000003,27.95,35.9996
21.465600000000002,31.080400000000004,38.906400000000005
21.9128,35.9996,44.9436
19.453200000000002,38.906400000000005,46.956
15.2048,29.068,36.894000000000005
15.875600000000002,40.918800000000005,52.9932
21.242,38.906400000000005,50.9808
10.509200000000002,27.95,33.092800000000004
9.6148,27.95,33.092800000000004
16.099200000000003,29.962400000000002,36.894000000000005
10.2856,23.9252,29.962400000000002
23.9252,38.01200000000001,48.9684
11.180000000000001,35.1052,42.931200000000004
13.416000000000002,29.962400000000002,36.894000000000005
6.0372,12.968800000000002,16.099200000000003
11.4036,25.043200000000002,31.080400000000004
13.639600000000002,29.962400000000002,35.1052
9.391200000000001,23.030800000000003,29.068
16.3228,31.080400000000004,40.0244
26.384800000000002,38.906400000000005,50.9808
10.509200000000002,23.030800000000003,29.962400000000002
16.770000000000003,25.937600000000003,35.1052
19.2296,35.1052,40.918800000000005
14.981200000000001,52.9932,63.0552
12.968800000000002,53.887600000000006,69.9868
8.049600000000002,18.111600000000003,23.030800000000003
10.2856,23.9252,27.95
18.5588,31.080400000000004,38.01200000000001
20.794800000000002,35.1052,40.918800000000005
20.794800000000002,38.01200000000001,48.074000000000005
18.782400000000003,35.1052,44.0492
11.850800000000001,21.9128,31.080400000000004
19.453200000000002,35.9996,46.956
10.509200000000002,23.9252,31.080400000000004
12.0744,23.9252,31.974800000000005
11.4036,35.9996,46.956
8.049600000000002,16.099200000000003,19.9004
7.155200000000001,21.9128,27.95
9.391200000000001,21.9128,31.974800000000005
7.6024,16.9936,23.030800000000003
5.590000000000001,14.981200000000001,16.9936
11.6272,21.018400000000003,29.962400000000002
13.639600000000002,23.9252,44.0492
17.217200000000002,31.080400000000004,38.906400000000005
16.3228,27.95,38.01200000000001
12.968800000000002,23.9252,29.962400000000002
12.7452,27.95,35.9996
9.6148,31.080400000000004,44.0492
11.850800000000001,35.9996,48.074000000000005
11.850800000000001,31.080400000000004,38.906400000000005
16.546400000000002,29.962400000000002,38.01200000000001
12.521600000000001,25.043200000000002,31.080400000000004
12.968800000000002,25.937600000000003,31.974800000000005
10.2856,25.043200000000002,29.962400000000002
12.0744,27.95,31.974800000000005
11.180000000000001,23.9252,31.974800000000005
16.3228,29.068,35.9996
12.521600000000001,31.080400000000004,40.0244
7.378800000000001,25.043200000000002,31.080400000000004
8.4968,18.111600000000003,23.030800000000003
11.850800000000001,29.068,33.092800000000004
12.298000000000002,33.092800000000004,38.01200000000001
8.720400000000001,16.9936,21.9128
14.534,35.1052,48.074000000000005
10.9564,21.9128,29.068
15.2048,29.962400000000002,36.894000000000005
16.099200000000003,23.9252,29.962400000000002
10.2856,25.937600000000003,33.092800000000004
7.6024,12.968800000000002,19.9004
8.4968,44.0492,53.887600000000006
15.2048,46.956,57.912400000000005
10.9564,21.9128,27.95
16.546400000000002,31.974800000000005,38.906400000000005
6.9316,23.9252,27.95
7.378800000000001,31.080400000000004,38.906400000000005
6.708000000000001,19.9004,25.043200000000002
11.850800000000001,29.068,36.894000000000005
10.509200000000002,19.9004,23.030800000000003
10.2856,19.9004,27.95
7.378800000000001,16.9936,21.9128
10.2856,19.9004,23.030800000000003
7.6024,25.043200000000002,35.9996
7.378800000000001,21.018400000000003,25.937600000000003
9.1676,18.111600000000003,21.9128
5.3664000000000005,14.086800000000002,19.9004
6.708000000000001,18.111600000000003,21.9128
13.639600000000002,21.018400000000003,25.043200000000002
13.639600000000002,21.018400000000003,27.95
10.9564,21.018400000000003,25.937600000000003
12.298000000000002,21.9128,29.068
14.757600000000002,25.043200000000002,33.092800000000004
12.521600000000001,21.018400000000003,27.95
11.180000000000001,21.9128,29.068
13.192400000000001,25.937600000000003,35.9996
13.416000000000002,23.9252,31.080400000000004
12.7452,23.030800000000003,31.080400000000004
12.521600000000001,25.043200000000002,31.080400000000004
8.944,16.9936,21.9128
9.391200000000001,19.9004,25.043200000000002
6.9316,14.981200000000001,18.111600000000003
10.509200000000002,35.9996,44.9436
11.180000000000001,27.95,35.9996
6.708000000000001,14.981200000000001,21.018400000000003
12.298000000000002,21.018400000000003,31.974800000000005
12.0744,19.9004,23.9252
10.2856,18.111600000000003,25.937600000000003
8.720400000000001,19.9004,23.9252
8.049600000000002,18.111600000000003,25.043200000000002
9.1676,23.030800000000003,29.068
14.310400000000001,27.95,44.9436
10.9564,23.9252,33.092800000000004
7.378800000000001,23.030800000000003,29.068
10.9564,16.9936,21.018400000000003
13.416000000000002,19.9004,23.9252
11.6272,23.9252,31.080400000000004
14.757600000000002,23.9252,29.068
10.9564,19.9004,29.068
17.6644,23.030800000000003,31.080400000000004
19.2296,27.95,36.894000000000005
14.981200000000001,27.95,40.0244
6.708000000000001,12.968800000000002,16.9936
12.0744,23.030800000000003,29.068
17.217200000000002,31.080400000000004,40.0244
22.360000000000003,40.918800000000005,52.098800000000004
10.509200000000002,19.9004,25.937600000000003
18.3352,33.092800000000004,44.0492
18.3352,35.9996,44.9436
18.782400000000003,36.894000000000005,44.9436
10.9564,29.962400000000002,38.01200000000001
11.180000000000001,21.9128,31.974800000000005
8.4968,16.099200000000003,21.9128
8.720400000000001,18.111600000000003,23.9252
11.6272,18.111600000000003,25.043200000000002
9.391200000000001,21.018400000000003,25.043200000000002
17.888,33.092800000000004,42.931200000000004
16.770000000000003,29.068,38.01200000000001
14.981200000000001,27.95,35.9996
9.1676,18.111600000000003,23.030800000000003
19.453200000000002,36.894000000000005,46.956
16.9936,31.080400000000004,38.906400000000005
16.3228,35.9996,48.074000000000005
11.180000000000001,19.9004,25.043200000000002
10.509200000000002,16.9936,21.9128
15.2048,23.9252,31.080400000000004
20.347600000000003,35.1052,44.0492
15.428400000000002,29.962400000000002,35.9996
5.8136,12.0744,14.086800000000002
10.2856,19.9004,23.9252
8.720400000000001,21.018400000000003,25.043200000000002
8.720400000000001,16.9936,21.018400000000003
11.6272,27.95,33.092800000000004
8.049600000000002,16.9936,23.030800000000003
10.509200000000002,23.9252,31.080400000000004
8.944,23.030800000000003,27.95
9.838400000000002,18.111600000000003,23.030800000000003
12.968800000000002,25.937600000000003,31.974800000000005
11.6272,27.95,35.1052
11.180000000000001,21.9128,27.95
9.6148,18.111600000000003,23.9252
10.062000000000001,19.9004,23.030800000000003
8.049600000000002,16.9936,19.9004
11.6272,25.043200000000002,35.1052
13.416000000000002,27.95,35.1052
11.4036,21.018400000000003,27.95
25.4904,40.918800000000005,52.098800000000004
13.416000000000002,23.9252,31.974800000000005
14.757600000000002,29.962400000000002,36.894000000000005
8.273200000000001,16.9936,21.9128
8.4968,14.981200000000001,19.9004
13.8632,25.043200000000002,31.974800000000005
11.6272,23.9252,29.068
7.6024,19.9004,23.030800000000003
15.2048,29.068,35.1052
6.9316,19.9004,23.9252
12.0744,25.937600000000003,31.080400000000004
10.509200000000002,27.95,35.1052
10.9564,25.937600000000003,35.1052
11.4036,23.030800000000003,31.080400000000004
11.6272,29.962400000000002,36.894000000000005
10.062000000000001,23.9252,29.962400000000002
13.8632,29.068,38.01200000000001
7.378800000000001,14.086800000000002,19.9004
21.9128,35.9996,44.0492
11.4036,31.080400000000004,36.894000000000005
6.9316,18.111600000000003,21.9128
13.8632,23.030800000000003,27.95
8.4968,18.111600000000003,23.9252
10.2856,21.9128,25.043200000000002
9.1676,19.9004,23.030800000000003
